# time, altitude, r1, r2, r3, r4
1623717975.165 0.000 0.000 0.000 0.000 0.000
1623717975.392 0.000 0.000 0.000 0.000 0.000
1623717975.630 0.000 0.000 0.000 0.000 0.000
1623717976.116 0.000 0.000 0.000 0.000 0.000
1623717976.289 0.000 0.000 0.000 0.000 0.000
1623717976.466 0.000 0.000 0.000 0.000 0.000
1623717976.651 0.000 0.000 0.000 0.000 0.000
1623717976.849 0.000 0.000 0.000 0.000 0.000
1623717977.077 0.000 0.000 0.000 0.000 0.000
1623717977.314 0.000 0.000 0.000 0.000 0.000
1623717977.482 0.000 0.000 0.000 0.000 0.000
1623717977.654 0.000 0.000 0.000 0.000 0.000
1623717977.831 0.000 0.000 0.000 0.000 0.000
1623717978.332 0.000 0.000 0.000 0.000 0.000
1623717978.531 0.000 0.000 0.000 0.000 0.000
1623717978.758 0.000 0.000 0.000 0.000 0.000
1623717978.996 0.000 0.000 0.000 0.000 0.000
1623717979.163 0.000 0.000 0.000 0.000 0.000
1623717979.336 0.000 0.000 0.000 0.000 0.000
1623717979.512 0.000 0.000 0.000 0.000 0.000
1623717979.696 0.000 0.000 0.000 0.000 0.000
1623717979.895 0.000 0.000 0.000 0.000 0.000
1623717980.121 0.000 0.000 0.000 0.000 0.000
1623717980.679 0.000 0.000 0.000 0.000 0.000
1623717980.847 0.000 0.000 0.000 0.000 0.000
1623717981.020 0.000 0.000 0.000 0.000 0.000
1623717981.197 0.000 0.000 0.000 0.000 0.000
1623717981.382 0.000 0.000 0.000 0.000 0.000
1623717981.580 0.000 0.000 0.000 0.000 0.000
1623717981.808 0.000 0.000 0.000 0.000 0.000
1623717982.045 0.000 0.000 0.000 0.000 0.000
1623717982.213 0.000 0.000 0.000 0.000 0.000
1623717982.386 0.000 0.000 0.000 0.000 0.000
1623717982.884 0.000 0.000 0.000 0.000 0.000
1623717983.068 0.000 0.000 0.000 0.000 0.000
1623717983.267 0.000 0.000 0.000 0.000 0.000
1623717983.494 0.000 0.000 0.000 0.000 0.000
1623717983.732 0.000 0.000 0.000 0.000 0.000
1623717983.900 0.000 0.000 0.000 0.000 0.000
1623717984.073 0.000 0.000 0.000 0.000 0.000
1623717984.250 0.000 0.000 0.000 0.000 0.000
1623717984.435 0.000 0.000 0.000 0.000 0.000
1623717984.634 0.000 0.000 0.000 0.000 0.000
1623717985.182 0.000 0.000 0.000 0.000 0.000
1623717985.420 0.000 0.000 0.000 0.000 0.000
1623717985.588 0.000 0.000 0.000 0.000 0.000
1623717985.761 0.000 0.000 0.000 0.000 0.000
1623717985.938 0.000 0.000 0.000 0.000 0.000
1623717986.123 0.000 0.000 0.000 0.000 0.000
1623717986.322 0.000 0.000 0.000 0.000 0.000
1623717986.549 0.000 0.000 0.000 0.000 0.000
1623717986.787 0.000 0.000 0.000 0.000 0.000
1623717986.955 0.000 0.000 0.000 0.000 0.000
1623717987.450 0.000 0.000 0.000 0.000 0.000
1623717987.628 0.000 0.000 0.000 0.000 0.000
1623717987.813 0.000 0.000 0.000 0.000 0.000
1623717988.012 0.000 0.000 0.000 0.000 0.000
1623717988.240 0.000 0.000 0.000 0.000 0.000
1623717988.477 0.000 0.000 0.000 0.000 0.000
1623717988.646 0.000 0.000 0.000 0.000 0.000
1623717988.820 0.000 0.000 0.000 0.000 0.000
1623717988.998 0.000 0.000 0.000 0.000 0.000
1623717989.182 0.000 0.000 0.000 0.000 0.000
1623717989.705 0.000 0.000 0.000 0.000 0.000
1623717989.932 0.000 0.000 0.000 0.000 0.000
1623717990.170 0.000 0.000 0.000 0.000 0.000
1623717990.339 0.000 0.000 0.000 0.000 0.000
1623717990.512 0.000 0.000 0.000 0.000 0.000
1623717990.689 0.000 0.000 0.000 0.000 0.000
1623717991.613 0.000 0.000 0.000 0.000 0.000
1623717991.841 0.000 0.000 0.000 0.000 0.000
