# time, north, east, depth, roll, pitch, yaw, vnorth, veast, vup, altitude
1623560873.318 272.378 -2135.481 2.034 -6.129 5.756 159.807 0.000 -0.001 -0.000 0.677
1623561499.518 308.183 -2131.666 114.456 -1.438 1.590 187.784 0.027 0.024 -0.269 9.962
1623561499.718 308.190 -2131.659 114.527 -1.568 1.620 187.032 0.027 0.026 -0.270 9.896
1623561499.918 308.197 -2131.652 114.597 -1.669 1.630 186.442 0.028 0.028 -0.267 9.813
1623561500.118 308.197 -2131.652 114.597 -1.669 1.630 186.442 0.028 0.028 -0.267 9.753
1623561500.318 308.197 -2131.652 114.597 -1.669 1.630 186.442 0.028 0.028 -0.267 9.730
1623561500.518 308.212 -2131.636 114.753 -1.919 1.750 185.800 0.023 0.029 -0.266 9.635
1623561500.718 308.216 -2131.632 114.784 -1.947 1.753 185.505 0.023 0.029 -0.266 9.546
1623561500.918 308.216 -2131.632 114.784 -1.947 1.753 185.505 0.023 0.029 -0.266 9.514
1623561501.118 308.216 -2131.632 114.784 -1.947 1.753 185.505 0.023 0.029 -0.266 9.502
1623561501.318 308.216 -2131.632 114.784 -1.947 1.753 185.505 0.023 0.029 -0.266 9.498
1623561501.518 308.230 -2131.611 114.968 -2.149 1.610 182.875 0.018 0.033 -0.267 9.458
1623561501.718 308.233 -2131.604 115.026 -2.179 1.570 182.218 0.008 0.033 -0.263 9.420
1623561501.918 308.237 -2131.594 115.106 -2.227 1.535 181.118 0.011 0.024 -0.267 9.390
1623561502.118 308.238 -2131.591 115.150 -2.161 1.530 180.298 0.009 0.022 -0.266 9.296
1623561502.318 308.238 -2131.591 115.150 -2.161 1.530 180.298 0.009 0.022 -0.266 9.212
1623561502.518 308.240 -2131.584 115.219 -2.051 1.490 179.053 0.007 0.032 -0.270 9.062
1623561502.718 308.241 -2131.577 115.289 -1.961 1.500 178.057 -0.000 0.022 -0.273 8.928
1623561502.918 308.241 -2131.571 115.359 -1.880 1.470 177.183 -0.005 0.024 -0.273 8.863
1623561503.118 308.239 -2131.567 115.429 -1.790 1.490 176.159 -0.008 0.011 -0.271 8.819
1623561503.318 308.238 -2131.566 115.427 -1.788 1.488 175.936 -0.008 0.011 -0.271 8.796
1623561503.518 308.238 -2131.566 115.427 -1.788 1.488 175.936 -0.008 0.011 -0.271 8.787
1623561503.718 308.234 -2131.560 115.567 -1.899 1.640 174.582 -0.010 0.010 -0.275 8.673
1623561503.918 308.234 -2131.560 115.567 -1.899 1.640 174.582 -0.010 0.010 -0.275 8.564
1623561504.118 308.231 -2131.558 115.637 -1.771 1.571 172.804 -0.014 0.002 -0.274 8.558
1623561504.318 308.227 -2131.557 115.707 -1.769 1.629 171.773 -0.014 0.010 -0.272 8.420
1623561504.518 308.224 -2131.559 115.748 -1.789 1.689 170.789 -0.010 -0.025 -0.266 8.324
1623561504.718 308.222 -2131.561 115.816 -1.799 1.720 169.581 -0.011 0.005 -0.274 8.229
1623561504.918 308.222 -2131.561 115.816 -1.799 1.720 169.581 -0.011 0.005 -0.274 8.174
1623561505.118 308.219 -2131.558 115.884 -1.799 1.760 168.571 -0.012 0.016 -0.276 8.173
1623561505.318 308.216 -2131.554 115.952 -1.690 1.780 167.385 -0.008 0.015 -0.272 8.086
1623561505.518 308.215 -2131.551 116.020 -1.570 1.810 166.071 -0.004 0.010 -0.274 8.046
1623561505.718 308.212 -2131.549 116.074 -1.380 1.771 164.832 -0.016 0.007 -0.273 7.989
1623561505.918 308.212 -2131.549 116.074 -1.380 1.771 164.832 -0.016 0.007 -0.273 7.945
1623561506.118 308.208 -2131.548 116.139 -1.201 1.790 163.778 -0.015 0.003 -0.273 7.857
1623561506.318 308.208 -2131.548 116.139 -1.201 1.790 163.778 -0.015 0.003 -0.273 7.824
1623561506.518 308.200 -2131.547 116.294 -1.030 1.910 162.102 -0.013 -0.001 -0.271 7.780
1623561506.718 308.200 -2131.547 116.294 -1.030 1.910 162.102 -0.013 -0.001 -0.271 7.743
1623561506.918 308.196 -2131.547 116.362 -0.792 1.811 160.875 -0.014 0.005 -0.273 7.697
1623561507.118 308.193 -2131.547 116.437 -0.759 1.791 159.841 -0.017 -0.009 -0.270 7.606
1623561507.318 308.188 -2131.550 116.503 -0.700 1.780 158.977 -0.020 -0.017 -0.273 7.577
1623561507.518 308.184 -2131.554 116.568 -0.669 1.750 157.987 -0.016 -0.019 -0.268 7.540
1623561507.718 308.180 -2131.558 116.632 -0.689 1.720 156.964 -0.018 -0.011 -0.268 7.490
1623561507.918 308.180 -2131.558 116.632 -0.689 1.720 156.964 -0.018 -0.011 -0.268 7.460
1623561508.118 308.176 -2131.560 116.696 -0.699 1.720 156.202 -0.009 -0.010 -0.267 7.427
1623561508.318 308.174 -2131.564 116.793 -0.736 1.660 155.217 -0.012 -0.020 -0.265 7.394
1623561508.518 308.172 -2131.569 116.852 -0.759 1.650 154.071 -0.001 -0.024 -0.263 7.347
1623561508.718 308.172 -2131.575 116.915 -0.749 1.630 153.333 -0.001 -0.024 -0.266 7.282
1623561508.918 308.172 -2131.575 116.915 -0.749 1.630 153.333 -0.001 -0.024 -0.266 7.243
1623561509.118 308.172 -2131.575 116.915 -0.749 1.630 153.333 -0.001 -0.024 -0.266 7.228
1623561509.318 308.174 -2131.588 117.065 -0.899 1.690 151.446 0.008 -0.024 -0.266 7.207
1623561509.518 308.176 -2131.594 117.163 -0.781 1.611 150.153 0.009 -0.029 -0.272 7.180
1623561509.718 308.178 -2131.603 117.229 -0.888 1.630 149.596 0.014 -0.039 -0.273 7.127
1623561509.918 308.178 -2131.603 117.229 -0.888 1.630 149.596 0.014 -0.039 -0.273 7.085
