# time, altitude, r1, r2, r3, r4
1623628904.199 0.000 0.000 0.000 0.000 0.000
1623628904.367 0.000 0.000 0.000 0.000 0.000
1623628904.538 0.000 0.000 0.000 0.000 0.000
1623628904.714 0.000 0.000 0.000 0.000 0.000
1623628904.897 0.000 0.000 0.000 0.000 0.000
1623628905.093 0.000 0.000 0.000 0.000 0.000
1623628905.319 0.000 0.000 0.000 0.000 0.000
1623628905.555 0.000 0.000 0.000 0.000 0.000
1623628905.722 0.000 0.000 0.000 0.000 0.000
1623628905.893 0.000 0.000 0.000 0.000 0.000
1623628906.385 0.000 0.000 0.000 0.000 0.000
1623628906.568 0.000 0.000 0.000 0.000 0.000
1623628906.765 0.000 0.000 0.000 0.000 0.000
1623628906.991 0.000 0.000 0.000 0.000 0.000
1623628907.227 0.000 0.000 0.000 0.000 0.000
1623628907.394 0.000 0.000 0.000 0.000 0.000
1623628907.566 0.000 0.000 0.000 0.000 0.000
1623628907.741 0.000 0.000 0.000 0.000 0.000
1623628907.922 0.000 0.000 0.000 0.000 0.000
1623628908.103 0.000 0.000 0.000 0.000 0.000
1623628908.602 0.000 0.000 0.000 0.000 0.000
1623628908.782 0.000 0.000 0.000 0.000 0.000
1623628908.963 0.000 0.000 0.000 0.000 0.000
1623628909.156 0.000 0.000 0.000 0.000 0.000
1623628909.376 0.000 0.000 0.000 0.000 0.000
1623628909.615 0.000 0.000 0.000 0.000 0.000
1623628909.781 0.000 0.000 0.000 0.000 0.000
1623628909.952 0.000 0.000 0.000 0.000 0.000
1623628910.128 0.000 0.000 0.000 0.000 0.000
1623628910.311 0.000 0.000 0.000 0.000 0.000
1623628910.825 0.000 0.000 0.000 0.000 0.000
1623628911.051 0.000 0.000 0.000 0.000 0.000
1623628911.287 0.000 0.000 0.000 0.000 0.000
1623628911.454 0.000 0.000 0.000 0.000 0.000
1623628911.625 0.000 0.000 0.000 0.000 0.000
1623628911.801 0.000 0.000 0.000 0.000 0.000
1623628911.984 0.000 0.000 0.000 0.000 0.000
1623628912.180 0.000 0.000 0.000 0.000 0.000
1623628912.406 0.000 0.000 0.000 0.000 0.000
1623628912.642 0.000 0.000 0.000 0.000 0.000
1623628913.128 0.000 0.000 0.000 0.000 0.000
1623628913.299 0.000 0.000 0.000 0.000 0.000
1623628913.475 0.000 0.000 0.000 0.000 0.000
1623628913.658 0.000 0.000 0.000 0.000 0.000
1623628913.855 0.000 0.000 0.000 0.000 0.000
1623628914.080 0.000 0.000 0.000 0.000 0.000
1623628914.318 0.000 0.000 0.000 0.000 0.000
1623628914.484 0.000 0.000 0.000 0.000 0.000
1623628914.657 0.000 0.000 0.000 0.000 0.000
1623628914.833 0.000 0.000 0.000 0.000 0.000
1623628915.336 0.000 0.000 0.000 0.000 0.000
1623628915.518 0.000 0.000 0.000 0.000 0.000
1623628915.699 0.000 0.000 0.000 0.000 0.000
1623628915.881 0.000 0.000 0.000 0.000 0.000
1623628916.063 0.000 0.000 0.000 0.000 0.000
1623628916.245 0.000 0.000 0.000 0.000 0.000
1623628916.441 0.000 0.000 0.000 0.000 0.000
1623628916.664 0.000 0.000 0.000 0.000 0.000
1623628916.902 0.000 0.000 0.000 0.000 0.000
1623628917.070 0.000 0.000 0.000 0.000 0.000
1623628917.562 0.000 0.000 0.000 0.000 0.000
1623628917.738 0.000 0.000 0.000 0.000 0.000
1623628917.913 0.000 0.000 0.000 0.000 0.000
1623628918.087 0.000 0.000 0.000 0.000 0.000
1623628918.287 1.753 1.200 1.050 0.000 3.010
1623628918.463 0.000 0.000 0.000 0.000 0.000
1623628918.637 0.000 0.000 0.000 0.000 0.000
1623628918.833 2.385 2.630 0.000 0.000 2.140
1623628919.706 0.000 0.000 0.000 0.000 0.000
1623628920.222 1.443 0.000 1.440 1.030 1.860
1623628920.424 0.000 0.000 0.000 0.000 0.000
1623628920.598 0.000 0.000 0.000 0.000 0.000
1623628920.771 0.000 0.000 0.000 0.000 0.000
1623628920.945 0.000 0.000 0.000 0.000 0.000
1623628921.118 0.000 0.000 0.000 0.000 0.000
1623628921.297 0.000 0.000 0.000 0.000 0.000
1623628921.487 0.000 0.000 0.000 0.000 0.000
1623628921.696 0.000 0.000 0.000 0.000 0.000
1623628921.932 0.000 0.000 0.000 0.000 0.000
1623628922.413 0.000 0.000 0.000 0.000 0.000
1623628922.585 0.000 0.000 0.000 0.000 0.000
1623628922.760 0.000 0.000 0.000 0.000 0.000
1623628922.944 0.000 0.000 0.000 0.000 0.000
1623628923.141 0.000 0.000 0.000 0.000 0.000
1623628923.367 0.000 0.000 0.000 0.000 0.000
1623628923.603 0.000 0.000 0.000 0.000 0.000
1623628923.770 0.000 0.000 0.000 0.000 0.000
1623628923.941 0.000 0.000 0.000 0.000 0.000
1623628924.117 0.000 0.000 0.000 0.000 0.000
1623628924.617 0.000 0.000 0.000 0.000 0.000
1623628924.815 0.000 0.000 0.000 0.000 0.000
1623628925.042 0.000 0.000 0.000 0.000 0.000
1623628925.279 0.000 0.000 0.000 0.000 0.000
1623628925.445 0.000 0.000 0.000 0.000 0.000
1623628925.616 0.000 0.000 0.000 0.000 0.000
1623628925.792 0.000 0.000 0.000 0.000 0.000
1623628925.975 0.000 0.000 0.000 0.000 0.000
1623628926.173 0.000 0.000 0.000 0.000 0.000
1623628926.398 0.000 0.000 0.000 0.000 0.000
1623628926.953 0.000 0.000 0.000 0.000 0.000
1623628927.120 0.000 0.000 0.000 0.000 0.000
1623628927.291 0.000 0.000 0.000 0.000 0.000
1623628927.468 0.000 0.000 0.000 0.000 0.000
1623628927.651 0.000 0.000 0.000 0.000 0.000
1623628927.849 0.000 0.000 0.000 0.000 0.000
1623628928.076 0.000 0.000 0.000 0.000 0.000
1623628928.313 0.000 0.000 0.000 0.000 0.000
1623628928.482 0.000 0.000 0.000 0.000 0.000
1623628928.655 0.000 0.000 0.000 0.000 0.000
1623628930.838 0.000 0.000 0.000 0.000 0.000
1623628931.035 0.000 0.000 0.000 0.000 0.000
1623628931.262 0.000 0.000 0.000 0.000 0.000
1623628931.498 0.000 0.000 0.000 0.000 0.000
1623628931.665 0.000 0.000 0.000 0.000 0.000
1623628931.837 0.000 0.000 0.000 0.000 0.000
1623628932.040 0.000 0.000 0.000 0.000 0.000
1623628932.214 0.000 0.000 0.000 0.000 0.000
1623628932.388 0.000 0.000 0.000 0.000 0.000
1623628932.908 1.850 1.700 0.790 0.000 3.060
