# time, north, east, depth, roll, pitch, yaw, vnorth, veast, vup, altitude
1623627273.404 625.978 1822.224 2.248 0.406 1.027 255.257 -0.004 0.001 0.000 1.393
1623627273.604 625.977 1822.224 2.516 0.536 1.009 255.340 -0.003 0.001 -0.030 1.393
1623627273.804 625.977 1822.224 2.516 0.536 1.009 255.340 -0.003 0.001 -0.030 1.393
1623627274.004 625.806 1822.245 2.530 -0.725 1.748 258.902 -0.050 0.010 -0.028 1.137
1623627274.204 625.608 1822.260 2.532 -0.685 1.778 259.005 -0.051 0.010 -0.028 1.137
1623627274.404 625.591 1822.263 2.541 -1.274 2.861 257.324 -0.052 0.009 -0.027 1.130
1623627274.604 625.591 1822.263 2.541 -1.274 2.861 257.324 -0.052 0.009 -0.027 1.130
1623627274.804 625.588 1822.266 2.568 -1.041 3.208 254.371 0.023 0.023 -0.191 1.557
1623627275.204 625.187 1822.304 2.789 -0.558 4.137 251.158 0.016 0.022 -0.203 1.630
1623627275.404 625.190 1822.309 2.833 -0.253 4.144 248.212 0.015 0.022 -0.203 0.935
1623627277.404 624.159 1822.349 3.283 -1.394 -0.502 237.811 -0.001 0.035 -0.203 0.890
1623627278.804 623.463 1822.237 3.586 -0.088 0.788 243.620 -0.005 0.028 -0.204 0.683
1623627279.404 622.682 1822.097 3.731 -3.364 2.445 243.137 -0.026 0.033 -0.202 0.490
1623627777.804 395.731 1630.681 105.153 -1.089 1.370 35.991 -0.048 -0.004 -0.265 9.970
1623627778.004 395.731 1630.681 105.153 -1.089 1.370 35.991 -0.048 -0.004 -0.265 9.954
1623627778.204 395.703 1630.677 105.309 -1.359 1.560 32.515 -0.046 -0.011 -0.267 9.885
1623627778.404 395.703 1630.677 105.309 -1.359 1.560 32.515 -0.046 -0.011 -0.267 9.822
1623627778.604 395.691 1630.675 105.378 -1.280 1.481 32.957 -0.047 -0.003 -0.263 9.830
1623627778.804 395.676 1630.673 105.474 -1.306 1.498 31.991 -0.041 -0.010 -0.265 9.754
1623627779.004 395.667 1630.671 105.522 -1.359 1.510 31.419 -0.049 -0.009 -0.266 9.680
1623627779.204 395.655 1630.669 105.591 -1.360 1.530 30.641 -0.050 -0.008 -0.264 9.627
1623627779.404 395.655 1630.669 105.591 -1.360 1.530 30.641 -0.050 -0.008 -0.264 9.608
1623627779.604 395.641 1630.667 105.660 -1.458 1.520 29.378 -0.051 -0.004 -0.267 9.546
1623627779.804 395.628 1630.666 105.728 -1.559 1.510 28.469 -0.050 -0.007 -0.263 9.537
1623627780.004 395.615 1630.666 105.797 -1.639 1.451 27.821 -0.054 0.002 -0.265 9.476
1623627780.204 395.612 1630.666 105.799 -1.643 1.449 27.689 -0.054 0.002 -0.265 9.414
1623627780.404 395.601 1630.666 105.856 -1.669 1.460 27.312 -0.054 0.002 -0.267 9.373
1623627780.604 395.587 1630.667 105.926 -1.630 1.401 26.793 -0.055 0.003 -0.268 9.235
1623627780.804 395.587 1630.667 105.926 -1.630 1.401 26.793 -0.055 0.003 -0.268 9.185
1623627781.004 395.587 1630.667 105.926 -1.630 1.401 26.793 -0.055 0.003 -0.268 9.166
1623627781.204 395.554 1630.670 106.082 -1.590 1.480 23.964 -0.059 0.007 -0.271 8.988
1623627781.404 395.538 1630.670 106.130 -1.334 1.401 24.448 -0.066 -0.005 -0.272 8.900
1623627781.604 395.521 1630.670 106.200 -1.171 1.420 23.782 -0.070 0.000 -0.278 8.806
1623627781.804 395.521 1630.670 106.200 -1.171 1.420 23.782 -0.070 0.000 -0.278 8.742
1623627782.004 395.503 1630.668 106.271 -1.080 1.459 23.445 -0.067 -0.011 -0.278 8.665
1623627782.204 395.487 1630.666 106.342 -1.049 1.519 22.515 -0.064 -0.012 -0.280 8.548
1623627782.404 395.470 1630.663 106.413 -1.059 1.560 21.861 -0.067 -0.010 -0.278 8.432
1623627782.604 395.453 1630.660 106.457 -1.118 1.619 20.858 -0.068 -0.016 -0.280 8.308
1623627782.804 395.453 1630.660 106.457 -1.118 1.619 20.858 -0.068 -0.016 -0.280 8.240
1623627783.004 395.436 1630.655 106.526 -1.218 1.660 19.705 -0.073 -0.019 -0.279 8.170
1623627783.204 395.417 1630.651 106.595 -1.358 1.690 18.561 -0.078 -0.021 -0.279 8.118
1623627783.404 395.398 1630.646 106.663 -1.498 1.700 17.696 -0.071 -0.015 -0.273 8.116
1623627783.604 395.398 1630.646 106.663 -1.498 1.700 17.696 -0.071 -0.015 -0.273 8.127
1623627783.804 395.398 1630.646 106.663 -1.498 1.700 17.696 -0.071 -0.015 -0.273 8.130
1623627784.004 395.354 1630.637 106.797 -1.888 1.780 14.007 -0.081 -0.023 -0.273 8.146
1623627784.204 395.335 1630.632 106.865 -1.850 1.652 14.184 -0.081 -0.018 -0.274 8.141
1623627784.404 395.314 1630.627 106.932 -1.869 1.640 13.461 -0.088 -0.021 -0.271 8.107
1623627784.604 395.314 1630.627 106.932 -1.869 1.640 13.461 -0.088 -0.021 -0.271 8.084
1623627784.804 395.292 1630.622 106.999 -1.830 1.610 12.617 -0.089 -0.021 -0.269 8.058
1623627785.004 395.270 1630.617 107.065 -1.790 1.610 11.798 -0.090 -0.023 -0.268 8.086
1623627785.204 395.246 1630.611 107.127 -1.672 1.600 10.790 -0.100 -0.025 -0.272 8.047
1623627785.404 395.223 1630.605 107.194 -1.571 1.570 9.815 -0.090 -0.026 -0.270 7.978
1623627785.604 395.223 1630.605 107.194 -1.571 1.570 9.815 -0.090 -0.026 -0.270 7.936
1623627785.804 395.201 1630.598 107.260 -1.520 1.580 8.661 -0.088 -0.028 -0.271 7.899
1623627786.004 395.179 1630.592 107.327 -1.499 1.590 7.374 -0.090 -0.026 -0.272 7.816
1623627786.204 395.156 1630.587 107.394 -1.519 1.629 6.265 -0.097 -0.016 -0.272 7.757
1623627786.404 395.136 1630.584 107.463 -1.510 1.625 5.478 -0.097 -0.017 -0.274 7.718
1623627786.604 395.136 1630.584 107.463 -1.510 1.625 5.478 -0.097 -0.017 -0.274 7.703
1623627786.804 395.101 1630.578 107.563 -1.758 1.819 2.985 -0.094 -0.018 -0.274 7.616
1623627787.004 395.078 1630.575 107.628 -1.621 1.751 2.736 -0.096 -0.003 -0.273 7.555
1623627787.204 395.057 1630.575 107.693 -1.599 1.819 1.830 -0.086 -0.005 -0.270 7.465
1623627787.404 395.057 1630.575 107.693 -1.599 1.819 1.830 -0.086 -0.005 -0.270 7.402
1623627787.604 395.017 1630.572 107.824 -1.554 1.856 0.232 -0.097 -0.008 -0.270 7.369
1623627787.804 395.012 1630.573 107.840 -1.500 1.919 0.034 -0.090 0.002 -0.269 7.311
1623627788.004 394.992 1630.574 107.904 -1.469 1.940 359.005 -0.079 0.002 -0.265 7.254
1623627788.204 394.972 1630.574 107.967 -1.439 1.950 357.787 -0.086 0.001 -0.266 7.189
1623627788.404 394.952 1630.574 108.031 -1.419 1.960 356.668 -0.082 -0.007 -0.263 7.112
1623627788.604 394.952 1630.574 108.031 -1.419 1.960 356.668 -0.082 -0.007 -0.263 7.066
1623627788.804 394.933 1630.575 108.093 -1.380 1.911 355.398 -0.078 0.018 -0.260 7.018
1623627789.004 394.913 1630.579 108.188 -1.398 1.861 354.237 -0.081 0.013 -0.264 6.975
1623627789.204 394.913 1630.579 108.188 -1.398 1.861 354.237 -0.081 0.013 -0.264 6.959
1623627789.404 394.913 1630.579 108.188 -1.398 1.861 354.237 -0.081 0.013 -0.264 6.953
1623627789.604 394.869 1630.588 108.334 -1.519 1.810 350.856 -0.079 0.013 -0.261 6.847
1623627789.804 394.849 1630.591 108.397 -1.421 1.622 350.570 -0.088 0.015 -0.267 6.781
1623627790.004 394.831 1630.597 108.461 -1.419 1.551 349.430 -0.067 0.030 -0.266 6.739
1623627790.204 394.814 1630.604 108.556 -1.400 1.471 348.198 -0.075 0.024 -0.266 6.714
1623627790.404 394.797 1630.610 108.619 -1.439 1.440 347.118 -0.067 0.030 -0.270 6.641
1623627790.604 394.782 1630.618 108.682 -1.479 1.380 345.909 -0.064 0.034 -0.265 6.587
1623627790.804 394.782 1630.618 108.682 -1.479 1.380 345.909 -0.064 0.034 -0.265 6.571
1623627791.004 394.766 1630.627 108.746 -1.450 1.360 344.657 -0.067 0.044 -0.271 6.496
1623627791.204 394.751 1630.637 108.810 -1.499 1.369 343.751 -0.063 0.036 -0.277 6.462
1623627791.404 394.734 1630.649 108.913 -1.498 1.401 342.233 -0.051 0.041 -0.276 6.418
1623627791.604 394.726 1630.657 108.957 -1.519 1.429 341.136 -0.050 0.046 -0.278 6.388
1623627791.804 394.726 1630.657 108.957 -1.519 1.429 341.136 -0.050 0.046 -0.278 6.380
1623627792.004 394.726 1630.657 108.957 -1.519 1.429 341.136 -0.050 0.046 -0.278 6.377
1623627792.204 394.696 1630.682 109.114 -1.838 1.689 337.362 -0.056 0.042 -0.280 6.355
1623627792.404 394.683 1630.692 109.179 -1.770 1.640 336.523 -0.055 0.048 -0.279 6.320
1623627792.604 394.670 1630.703 109.245 -1.898 1.660 335.725 -0.055 0.043 -0.280 6.309
1623627792.804 394.666 1630.706 109.264 -1.904 1.656 335.383 -0.056 0.043 -0.280 6.311
1623627793.004 394.656 1630.714 109.309 -1.968 1.699 334.461 -0.068 0.044 -0.283 6.249
1623627793.204 394.641 1630.724 109.375 -2.029 1.670 333.365 -0.063 0.046 -0.276 6.299
1623627793.404 394.626 1630.735 109.440 -2.128 1.680 331.800 -0.067 0.044 -0.285 6.206
1623627793.604 394.609 1630.745 109.507 -2.209 1.631 330.554 -0.071 0.037 -0.285 6.148
1623627793.804 394.591 1630.753 109.573 -2.338 1.600 329.456 -0.083 0.038 -0.282 6.094
1623627794.004 394.572 1630.763 109.627 -2.477 1.521 328.213 -0.084 0.041 -0.286 6.052
1623627794.204 394.572 1630.763 109.627 -2.477 1.521 328.213 -0.084 0.041 -0.286 6.030
1623627794.404 394.552 1630.771 109.694 -2.638 1.470 327.565 -0.089 0.028 -0.289 6.005
1623627794.604 394.552 1630.771 109.694 -2.638 1.470 327.565 -0.089 0.028 -0.289 5.995
1623627794.804 394.494 1630.784 109.859 -2.889 1.500 325.640 -0.117 0.017 -0.295 5.915
1623627795.004 394.494 1630.784 109.859 -2.889 1.500 325.640 -0.117 0.017 -0.295 5.839
1623627795.204 394.449 1630.789 109.949 -2.731 1.328 324.609 -0.113 0.008 -0.294 5.837
1623627795.404 394.449 1630.789 109.949 -2.731 1.328 324.609 -0.113 0.008 -0.294 5.836
1623627795.604 394.449 1630.789 109.949 -2.731 1.328 324.609 -0.113 0.008 -0.294 5.835
1623627795.804 394.449 1630.789 109.949 -2.731 1.328 324.609 -0.113 0.008 -0.294 5.835
1623627796.004 394.449 1630.789 109.949 -2.731 1.328 324.609 -0.113 0.008 -0.294 5.835
1623627796.204 394.349 1630.804 110.199 -1.611 1.440 324.253 -0.129 0.020 -0.300 5.765
1623627796.404 394.320 1630.812 110.268 -1.313 1.499 324.089 -0.115 0.044 -0.294 5.474
1623627796.604 394.291 1630.817 110.315 -1.034 1.549 323.307 -0.140 -0.002 -0.314 5.383
1623627796.804 394.260 1630.819 110.386 -0.900 1.619 322.983 -0.132 0.019 -0.303 5.294
1623627797.004 394.230 1630.823 110.456 -0.820 1.679 322.156 -0.130 0.015 -0.307 5.194
1623627797.204 394.199 1630.825 110.526 -0.878 1.730 321.537 -0.140 0.003 -0.305 5.110
1623627797.404 394.168 1630.827 110.596 -1.007 1.770 320.633 -0.131 0.016 -0.306 5.030
1623627797.604 394.168 1630.827 110.596 -1.007 1.770 320.633 -0.131 0.016 -0.306 2.053
1623627797.904 394.128 1630.833 110.664 -0.949 1.824 319.666 -0.131 0.014 -0.298 2.051
1623627798.104 394.092 1630.832 110.735 -1.706 1.890 318.972 -0.145 0.000 -0.288 2.050
1623627798.304 394.057 1630.834 110.797 -1.808 1.861 318.106 -0.162 0.007 -0.263 2.050
1623627798.504 394.020 1630.836 110.853 -2.046 2.008 317.318 -0.171 0.015 -0.237 2.050
1623627798.704 393.977 1630.838 110.905 -2.207 2.030 316.684 -0.204 0.000 -0.222 1.914
1623627798.904 393.930 1630.841 110.952 -2.367 2.030 316.773 -0.223 0.021 -0.199 1.864
1623627799.104 393.879 1630.845 111.007 -2.477 2.040 316.882 -0.233 0.019 -0.183 1.846
1623627799.304 393.825 1630.848 111.045 -2.450 1.952 317.458 -0.251 0.009 -0.161 1.839
1623627799.504 393.765 1630.850 111.078 -2.380 2.039 317.787 -0.292 0.009 -0.144 1.837
1623627799.704 393.765 1630.850 111.078 -2.380 2.039 317.787 -0.292 0.009 -0.144 1.836
1623627799.904 393.700 1630.853 111.108 -2.202 2.099 318.754 -0.297 0.022 -0.126 1.835
1623627800.104 393.633 1630.856 111.135 -1.982 2.120 320.826 -0.315 0.020 -0.119 1.835
1623627800.304 393.546 1630.862 111.191 -1.982 2.146 320.948 -0.315 0.020 -0.125 1.835
1623627800.504 393.453 1630.866 111.215 -1.362 2.429 324.290 -0.351 0.028 -0.074 1.593
1623627800.704 393.453 1630.866 111.215 -1.362 2.429 324.290 -0.351 0.028 -0.074 1.504
1623627800.904 393.375 1630.872 111.231 -0.885 2.391 326.442 -0.352 0.041 -0.069 1.472
1623627801.104 393.298 1630.883 111.244 -0.642 2.351 328.686 -0.347 0.068 -0.050 1.460
1623627801.304 393.216 1630.895 111.253 -0.431 2.262 331.433 -0.401 0.064 -0.032 1.455
1623627801.504 393.090 1630.925 111.301 -0.242 2.156 334.168 -0.353 0.106 -0.010 1.454
1623627801.704 393.054 1630.931 111.301 -0.384 2.004 336.692 -0.356 0.075 -0.010 1.453
1623627801.904 392.977 1630.947 111.303 -0.487 1.941 339.275 -0.352 0.091 -0.010 1.453
1623627802.104 392.902 1630.967 111.306 -0.685 1.959 341.764 -0.347 0.106 -0.011 1.453
1623627802.304 392.831 1630.988 111.305 -0.945 1.901 344.255 -0.298 0.101 0.020 1.372
1623627802.504 392.762 1631.009 111.299 -1.244 1.880 346.976 -0.327 0.101 0.028 1.294
1623627802.704 392.762 1631.009 111.299 -1.244 1.880 346.976 -0.327 0.101 0.028 1.265
1623627802.904 392.667 1631.038 111.315 -1.242 1.863 349.510 -0.322 0.115 0.021 1.254
1623627803.104 392.593 1631.057 111.305 -2.194 2.119 353.694 -0.298 0.095 0.050 1.250
1623627803.304 392.526 1631.077 111.293 -2.268 2.062 357.629 -0.305 0.104 0.054 1.249
1623627803.504 392.458 1631.098 111.281 -2.535 2.307 1.245 -0.303 0.111 0.058 1.248
1623627803.704 392.390 1631.121 111.267 -2.676 2.469 5.014 -0.296 0.111 0.069 1.248
1623627803.904 392.325 1631.144 111.250 -2.727 2.580 8.580 -0.283 0.114 0.080 1.248
1623627804.104 392.263 1631.168 111.248 -2.679 2.690 12.575 -0.274 0.113 0.087 1.141
1623627804.304 392.263 1631.168 111.248 -2.679 2.690 12.575 -0.274 0.113 0.087 1.037
1623627804.504 392.203 1631.192 111.228 -2.520 2.780 16.098 -0.259 0.117 0.096 0.999
1623627804.704 392.147 1631.219 111.206 -2.310 2.831 19.561 -0.232 0.134 0.100 0.985
