# time, altitude, r1, r2, r3, r4
1623906095.181 0.000 0.000 0.000 0.000 0.000
1623906095.378 0.000 0.000 0.000 0.000 0.000
1623906095.605 0.000 0.000 0.000 0.000 0.000
1623906096.162 0.000 0.000 0.000 0.000 0.000
1623906096.330 0.000 0.000 0.000 0.000 0.000
1623906096.502 0.000 0.000 0.000 0.000 0.000
1623906097.191 0.000 0.000 0.000 0.000 0.000
1623906097.389 0.000 0.000 0.000 0.000 0.000
1623906097.587 0.000 0.000 0.000 0.000 0.000
1623906097.813 0.000 0.000 0.000 0.000 0.000
1623906098.049 0.000 0.000 0.000 0.000 0.000
1623906098.216 0.000 0.000 0.000 0.000 0.000
1623906098.388 0.000 0.000 0.000 0.000 0.000
1623906098.881 0.000 0.000 0.000 0.000 0.000
1623906099.065 0.000 0.000 0.000 0.000 0.000
1623906099.263 0.000 0.000 0.000 0.000 0.000
1623906099.489 0.000 0.000 0.000 0.000 0.000
1623906099.727 0.000 0.000 0.000 0.000 0.000
1623906099.895 0.000 0.000 0.000 0.000 0.000
1623906100.069 0.000 0.000 0.000 0.000 0.000
1623906100.247 0.000 0.000 0.000 0.000 0.000
1623906100.424 0.000 0.000 0.000 0.000 0.000
1623906100.601 0.000 0.000 0.000 0.000 0.000
1623906101.094 0.000 0.000 0.000 0.000 0.000
1623906101.270 0.000 0.000 0.000 0.000 0.000
1623906101.446 0.000 0.000 0.000 0.000 0.000
1623906101.630 0.000 0.000 0.000 0.000 0.000
1623906101.828 0.000 0.000 0.000 0.000 0.000
1623906102.058 0.000 0.000 0.000 0.000 0.000
1623906102.294 0.000 0.000 0.000 0.000 0.000
1623906102.463 0.000 0.000 0.000 0.000 0.000
1623906102.636 0.000 0.000 0.000 0.000 0.000
1623906102.812 0.000 0.000 0.000 0.000 0.000
1623906103.312 0.000 0.000 0.000 0.000 0.000
1623906103.510 0.000 0.000 0.000 0.000 0.000
1623906103.736 0.000 0.000 0.000 0.000 0.000
1623906103.973 0.000 0.000 0.000 0.000 0.000
1623906104.140 0.000 0.000 0.000 0.000 0.000
1623906104.314 0.000 0.000 0.000 0.000 0.000
1623906104.491 0.000 0.000 0.000 0.000 0.000
1623906104.674 0.000 0.000 0.000 0.000 0.000
1623906104.872 0.000 0.000 0.000 0.000 0.000
1623906105.099 0.000 0.000 0.000 0.000 0.000
1623906105.653 0.000 0.000 0.000 0.000 0.000
1623906105.821 0.000 0.000 0.000 0.000 0.000
1623906106.020 0.000 0.000 0.000 0.000 0.000
1623906106.188 0.000 0.000 0.000 0.000 0.000
1623906106.357 0.000 0.000 0.000 0.000 0.000
1623906106.526 0.000 0.000 0.000 0.000 0.000
1623906106.695 0.000 0.000 0.000 0.000 0.000
1623906106.868 0.000 0.000 0.000 0.000 0.000
1623906107.045 0.000 0.000 0.000 0.000 0.000
1623906107.229 0.000 0.000 0.000 0.000 0.000
1623906107.749 0.000 0.000 0.000 0.000 0.000
1623906107.983 0.000 0.000 0.000 0.000 0.000
1623906108.220 0.000 0.000 0.000 0.000 0.000
1623906108.387 0.000 0.000 0.000 0.000 0.000
1623906108.559 0.000 0.000 0.000 0.000 0.000
1623906108.736 0.000 0.000 0.000 0.000 0.000
1623906108.920 0.000 0.000 0.000 0.000 0.000
1623906109.118 0.000 0.000 0.000 0.000 0.000
1623906109.344 0.000 0.000 0.000 0.000 0.000
1623906109.581 0.000 0.000 0.000 0.000 0.000
1623906110.068 0.000 0.000 0.000 0.000 0.000
1623906110.240 0.000 0.000 0.000 0.000 0.000
1623906110.417 0.000 0.000 0.000 0.000 0.000
1623906110.602 0.000 0.000 0.000 0.000 0.000
1623906110.801 0.000 0.000 0.000 0.000 0.000
1623906111.029 0.000 0.000 0.000 0.000 0.000
1623906111.266 0.000 0.000 0.000 0.000 0.000
1623906111.435 0.000 0.000 0.000 0.000 0.000
1623906111.608 0.000 0.000 0.000 0.000 0.000
1623906111.786 0.000 0.000 0.000 0.000 0.000
1623906112.292 0.000 0.000 0.000 0.000 0.000
1623906112.491 0.000 0.000 0.000 0.000 0.000
1623906112.719 0.000 0.000 0.000 0.000 0.000
1623906112.957 0.000 0.000 0.000 0.000 0.000
1623906113.126 0.000 0.000 0.000 0.000 0.000
1623906113.299 0.000 0.000 0.000 0.000 0.000
1623906113.477 0.000 0.000 0.000 0.000 0.000
1623906113.662 0.000 0.000 0.000 0.000 0.000
1623906114.379 0.000 0.000 0.000 0.000 0.000
1623906114.620 0.000 0.000 0.000 0.000 0.000
1623906115.174 0.000 0.000 0.000 0.000 0.000
1623906115.342 0.000 0.000 0.000 0.000 0.000
1623906115.515 0.000 0.000 0.000 0.000 0.000
1623906115.693 0.000 0.000 0.000 0.000 0.000
1623906115.877 0.000 0.000 0.000 0.000 0.000
1623906116.076 0.000 0.000 0.000 0.000 0.000
1623906116.304 0.000 0.000 0.000 0.000 0.000
1623906116.542 0.000 0.000 0.000 0.000 0.000
1623906116.710 0.000 0.000 0.000 0.000 0.000
1623906116.884 0.000 0.000 0.000 0.000 0.000
1623906117.378 0.000 0.000 0.000 0.000 0.000
1623906117.562 0.000 0.000 0.000 0.000 0.000
1623906117.760 0.000 0.000 0.000 0.000 0.000
1623906117.988 0.000 0.000 0.000 0.000 0.000
1623906118.225 0.000 0.000 0.000 0.000 0.000
1623906118.393 0.000 0.000 0.000 0.000 0.000
1623906118.566 0.000 0.000 0.000 0.000 0.000
1623906118.744 0.000 0.000 0.000 0.000 0.000
1623906118.929 0.000 0.000 0.000 0.000 0.000
1623906119.128 0.000 0.000 0.000 0.000 0.000
1623906119.672 0.000 0.000 0.000 0.000 0.000
1623906119.912 0.000 0.000 0.000 0.000 0.000
1623906120.080 0.000 0.000 0.000 0.000 0.000
1623906120.254 0.000 0.000 0.000 0.000 0.000
1623906120.431 0.000 0.000 0.000 0.000 0.000
1623906120.616 0.000 0.000 0.000 0.000 0.000
1623906120.815 0.000 0.000 0.000 0.000 0.000
1623906121.042 0.000 0.000 0.000 0.000 0.000
1623906121.280 0.000 0.000 0.000 0.000 0.000
1623906121.448 0.000 0.000 0.000 0.000 0.000
1623906121.938 0.000 0.000 0.000 0.000 0.000
1623906122.115 0.000 0.000 0.000 0.000 0.000
1623906122.299 0.000 0.000 0.000 0.000 0.000
1623906122.498 0.000 0.000 0.000 0.000 0.000
1623906122.725 0.000 0.000 0.000 0.000 0.000
1623906122.963 0.000 0.000 0.000 0.000 0.000
1623906123.131 0.000 0.000 0.000 0.000 0.000
1623906123.304 0.000 0.000 0.000 0.000 0.000
1623906123.481 0.000 0.000 0.000 0.000 0.000
1623906123.666 0.000 0.000 0.000 0.000 0.000
1623906124.183 0.000 0.000 0.000 0.000 0.000
1623906124.410 0.000 0.000 0.000 0.000 0.000
1623906124.648 0.000 0.000 0.000 0.000 0.000
1623906124.816 0.000 0.000 0.000 0.000 0.000
1623906124.989 0.000 0.000 0.000 0.000 0.000
1623906125.166 0.000 0.000 0.000 0.000 0.000
1623906125.351 0.000 0.000 0.000 0.000 0.000
1623906125.549 0.000 0.000 0.000 0.000 0.000
1623906125.777 0.000 0.000 0.000 0.000 0.000
1623906126.014 0.000 0.000 0.000 0.000 0.000
1623906126.502 0.000 0.000 0.000 0.000 0.000
1623906126.674 0.000 0.000 0.000 0.000 0.000
1623906126.852 0.000 0.000 0.000 0.000 0.000
1623906127.036 0.000 0.000 0.000 0.000 0.000
1623906127.235 0.000 0.000 0.000 0.000 0.000
1623906127.462 0.000 0.000 0.000 0.000 0.000
1623906127.700 0.000 0.000 0.000 0.000 0.000
1623906127.868 0.000 0.000 0.000 0.000 0.000
1623906128.041 0.000 0.000 0.000 0.000 0.000
1623906128.219 0.000 0.000 0.000 0.000 0.000
1623906128.723 0.000 0.000 0.000 0.000 0.000
1623906128.921 0.000 0.000 0.000 0.000 0.000
1623906129.149 0.000 0.000 0.000 0.000 0.000
1623906129.386 0.000 0.000 0.000 0.000 0.000
1623906129.554 0.000 0.000 0.000 0.000 0.000
1623906129.727 0.000 0.000 0.000 0.000 0.000
1623906129.904 0.000 0.000 0.000 0.000 0.000
1623906130.090 0.000 0.000 0.000 0.000 0.000
1623906130.289 0.000 0.000 0.000 0.000 0.000
1623906130.516 0.000 0.000 0.000 0.000 0.000
1623906131.074 0.000 0.000 0.000 0.000 0.000
1623906131.242 0.000 0.000 0.000 0.000 0.000
1623906132.126 0.000 0.000 0.000 0.000 0.000
1623906132.309 0.000 0.000 0.000 0.000 0.000
1623906132.506 0.000 0.000 0.000 0.000 0.000
1623906132.732 0.000 0.000 0.000 0.000 0.000
1623906132.968 0.000 0.000 0.000 0.000 0.000
1623906133.135 0.000 0.000 0.000 0.000 0.000
1623906133.306 0.000 0.000 0.000 0.000 0.000
1623906133.797 0.000 0.000 0.000 0.000 0.000
1623906133.980 0.000 0.000 0.000 0.000 0.000
1623906134.177 0.000 0.000 0.000 0.000 0.000
1623906134.403 0.000 0.000 0.000 0.000 0.000
1623906134.639 0.000 0.000 0.000 0.000 0.000
1623906134.806 0.000 0.000 0.000 0.000 0.000
1623906134.977 0.000 0.000 0.000 0.000 0.000
1623906135.153 0.000 0.000 0.000 0.000 0.000
1623906135.336 0.000 0.000 0.000 0.000 0.000
1623906135.533 0.000 0.000 0.000 0.000 0.000
1623906136.073 0.000 0.000 0.000 0.000 0.000
1623906136.309 0.000 0.000 0.000 0.000 0.000
1623906136.476 0.000 0.000 0.000 0.000 0.000
1623906136.648 0.000 0.000 0.000 0.000 0.000
1623906136.824 0.000 0.000 0.000 0.000 0.000
1623906137.006 0.000 0.000 0.000 0.000 0.000
1623906137.203 0.000 0.000 0.000 0.000 0.000
1623906137.429 0.000 0.000 0.000 0.000 0.000
1623906137.665 0.000 0.000 0.000 0.000 0.000
1623906137.832 0.000 0.000 0.000 0.000 0.000
1623906138.318 0.000 0.000 0.000 0.000 0.000
1623906138.494 0.000 0.000 0.000 0.000 0.000
1623906138.677 0.000 0.000 0.000 0.000 0.000
1623906138.875 0.000 0.000 0.000 0.000 0.000
1623906139.101 0.000 0.000 0.000 0.000 0.000
1623906139.337 0.000 0.000 0.000 0.000 0.000
1623906139.504 0.000 0.000 0.000 0.000 0.000
1623906139.675 0.000 0.000 0.000 0.000 0.000
1623906139.851 0.000 0.000 0.000 0.000 0.000
1623906140.034 0.000 0.000 0.000 0.000 0.000
1623906140.550 0.000 0.000 0.000 0.000 0.000
1623906140.776 0.000 0.000 0.000 0.000 0.000
1623906141.012 0.000 0.000 0.000 0.000 0.000
1623906141.179 0.000 0.000 0.000 0.000 0.000
1623906141.350 0.000 0.000 0.000 0.000 0.000
1623906141.526 0.000 0.000 0.000 0.000 0.000
1623906141.709 0.000 0.000 0.000 0.000 0.000
1623906141.906 0.000 0.000 0.000 0.000 0.000
1623906142.132 0.000 0.000 0.000 0.000 0.000
1623906142.368 0.000 0.000 0.000 0.000 0.000
1623906142.852 0.000 0.000 0.000 0.000 0.000
1623906143.024 0.000 0.000 0.000 0.000 0.000
1623906143.200 0.000 0.000 0.000 0.000 0.000
1623906143.383 0.000 0.000 0.000 0.000 0.000
1623906143.581 0.000 0.000 0.000 0.000 0.000
1623906143.807 0.000 0.000 0.000 0.000 0.000
1623906144.043 0.000 0.000 0.000 0.000 0.000
1623906144.210 0.000 0.000 0.000 0.000 0.000
1623906144.381 0.000 0.000 0.000 0.000 0.000
1623906144.557 0.000 0.000 0.000 0.000 0.000
1623906145.059 0.000 0.000 0.000 0.000 0.000
1623906145.256 0.000 0.000 0.000 0.000 0.000
1623906145.482 0.000 0.000 0.000 0.000 0.000
1623906145.718 0.000 0.000 0.000 0.000 0.000
1623906145.884 0.000 0.000 0.000 0.000 0.000
1623906146.055 0.000 0.000 0.000 0.000 0.000
1623906146.231 0.000 0.000 0.000 0.000 0.000
1623906146.414 0.000 0.000 0.000 0.000 0.000
1623906146.611 0.000 0.000 0.000 0.000 0.000
1623906146.837 0.000 0.000 0.000 0.000 0.000
1623906147.392 0.000 0.000 0.000 0.000 0.000
1623906147.559 0.000 0.000 0.000 0.000 0.000
1623906147.731 0.000 0.000 0.000 0.000 0.000
1623906147.906 0.000 0.000 0.000 0.000 0.000
1623906148.089 0.000 0.000 0.000 0.000 0.000
1623906148.286 0.000 0.000 0.000 0.000 0.000
1623906149.026 0.000 0.000 0.000 0.000 0.000
1623906149.290 0.000 0.000 0.000 0.000 0.000
