# time, north, east, depth, roll, pitch, yaw, vnorth, veast, vup, altitude
1623709728.803 -797.294 2130.993 5.216 0.806 1.581 340.147 0.000 -0.000 -0.061 1.750
1623709729.003 -797.278 2131.003 5.244 0.545 1.056 339.163 0.071 0.045 -0.149 1.633
1623709729.203 -797.278 2131.003 5.244 0.545 1.056 339.163 0.071 0.045 -0.149 1.633
1623709729.403 -797.257 2131.016 5.287 -0.341 0.504 337.173 0.072 0.047 -0.147 1.457
1623710177.803 -800.177 2120.560 96.465 -1.711 1.551 347.582 0.046 0.073 -0.249 9.980
1623710178.003 -800.177 2120.560 96.465 -1.711 1.551 347.582 0.046 0.073 -0.249 9.936
1623710178.203 -800.161 2120.579 96.531 -1.492 1.491 346.745 0.069 0.070 -0.250 9.698
1623710178.403 -800.144 2120.597 96.622 -1.322 1.460 345.952 0.065 0.068 -0.247 9.580
1623710178.603 -800.126 2120.617 96.686 -1.151 1.420 345.218 0.065 0.087 -0.246 9.460
1623710178.803 -800.126 2120.617 96.686 -1.151 1.420 345.218 0.065 0.087 -0.246 9.381
1623710179.003 -800.108 2120.640 96.749 -1.070 1.400 344.263 0.073 0.089 -0.243 9.322
1623710179.203 -800.088 2120.663 96.813 -1.099 1.430 342.980 0.084 0.091 -0.249 9.284
1623710179.403 -800.066 2120.686 96.877 -1.218 1.440 341.697 0.078 0.087 -0.248 9.286
1623710179.603 -800.056 2120.697 96.915 -1.201 1.434 341.234 0.077 0.088 -0.248 9.301
1623710179.803 -800.046 2120.708 96.947 -1.425 1.459 340.327 0.077 0.087 -0.245 9.280
1623710180.003 -800.046 2120.708 96.947 -1.425 1.459 340.327 0.077 0.087 -0.245 9.272
1623710180.203 -800.046 2120.708 96.947 -1.425 1.459 340.327 0.077 0.087 -0.245 9.269
1623710180.403 -800.000 2120.761 97.090 -2.088 1.660 337.210 0.078 0.097 -0.242 9.243
1623710180.603 -799.980 2120.785 97.153 -2.099 1.601 336.631 0.073 0.096 -0.246 9.216
