# time, north, east, depth, roll, pitch, yaw, vnorth, veast, vup, altitude
1623566646.661 443.212 -2162.476 7.322 -4.116 2.388 235.057 -0.000 0.000 -0.001 4.473
1623566646.861 443.212 -2162.476 7.322 -4.751 2.440 232.124 -0.000 0.000 -0.000 4.540
1623566647.061 443.212 -2162.476 7.322 -4.751 2.440 232.124 -0.000 0.000 -0.000 4.540
1623566647.261 443.212 -2162.476 7.555 -5.429 2.518 229.311 0.001 -0.000 -0.093 4.470
1623566647.461 443.212 -2162.476 7.555 -5.429 2.518 229.311 0.001 -0.000 -0.093 4.470
1623566647.661 443.212 -2162.476 7.568 -3.956 2.590 224.713 -0.000 -0.000 -0.022 2.711
1623566707.661 443.216 -2162.469 19.548 -1.699 1.630 78.915 0.000 -0.000 -0.003 1.360
1623567185.061 457.593 -2161.978 121.953 -2.403 1.674 20.815 0.196 0.038 -0.258 10.000
1623567185.261 457.634 -2161.971 122.007 -2.528 1.758 20.042 0.202 0.034 -0.258 9.945
1623567185.461 457.634 -2161.971 122.007 -2.528 1.758 20.042 0.202 0.034 -0.258 9.910
1623567185.661 457.688 -2161.962 122.075 -2.619 1.819 18.933 0.206 0.039 -0.259 9.869
1623567185.861 457.741 -2161.952 122.142 -2.649 1.869 18.137 0.207 0.041 -0.261 9.836
1623567186.061 457.741 -2161.952 122.142 -2.649 1.869 18.137 0.207 0.041 -0.261 9.824
1623567186.261 457.741 -2161.952 122.142 -2.649 1.869 18.137 0.207 0.041 -0.261 9.820
1623567186.461 457.852 -2161.930 122.290 -2.811 1.854 16.685 0.206 0.046 -0.265 9.818
1623567186.661 457.901 -2161.924 122.352 -2.639 1.910 17.549 0.208 0.033 -0.261 9.739
1623567186.861 457.958 -2161.916 122.423 -2.154 1.940 14.655 0.205 0.038 -0.258 9.625
1623567187.061 458.012 -2161.908 122.490 -2.030 1.940 13.360 0.206 0.033 -0.259 9.510
1623567187.261 458.012 -2161.908 122.490 -2.030 1.940 13.360 0.206 0.033 -0.259 9.455
1623567187.461 458.012 -2161.908 122.490 -2.030 1.940 13.360 0.206 0.033 -0.259 9.434
1623567187.661 458.128 -2161.887 122.646 -2.099 1.980 9.647 0.196 0.048 -0.256 9.340
1623567187.861 458.128 -2161.887 122.646 -2.099 1.980 9.647 0.196 0.048 -0.256 9.253
1623567188.061 458.179 -2161.875 122.712 -1.951 1.812 9.711 0.199 0.040 -0.255 9.155
1623567188.261 458.229 -2161.865 122.777 -1.949 1.770 8.359 0.187 0.045 -0.257 9.070
1623567188.461 458.277 -2161.854 122.843 -1.909 1.691 7.453 0.182 0.046 -0.257 9.093
1623567188.661 458.324 -2161.841 122.910 -1.889 1.660 6.300 0.182 0.054 -0.259 9.100
1623567188.861 458.350 -2161.833 122.946 -1.880 1.649 5.751 0.181 0.056 -0.259 9.081
1623567189.061 458.370 -2161.828 122.975 -1.909 1.601 5.323 0.177 0.048 -0.263 9.093
1623567189.261 458.414 -2161.816 123.042 -1.909 1.590 4.477 0.169 0.047 -0.262 8.996
1623567189.461 458.456 -2161.804 123.109 -1.889 1.570 3.626 0.159 0.051 -0.262 8.988
1623567189.661 458.456 -2161.804 123.109 -1.889 1.570 3.626 0.159 0.051 -0.262 9.002
1623567189.861 458.497 -2161.791 123.176 -1.761 1.599 3.018 0.155 0.051 -0.263 8.868
1623567190.061 458.557 -2161.773 123.264 -1.614 1.626 1.962 0.159 0.050 -0.260 8.801
1623567190.261 458.557 -2161.773 123.264 -1.614 1.626 1.962 0.159 0.050 -0.260 8.777
1623567190.461 458.557 -2161.773 123.264 -1.614 1.626 1.962 0.159 0.050 -0.260 8.768
1623567190.661 458.631 -2161.752 123.380 -1.220 1.799 0.262 0.166 0.047 -0.256 8.641
1623567190.861 458.674 -2161.741 123.445 -0.853 1.741 0.282 0.164 0.041 -0.254 8.511
1623567191.061 458.715 -2161.732 123.507 -0.671 1.780 359.479 0.166 0.039 -0.250 8.373
1623567191.261 458.757 -2161.722 123.569 -0.619 1.800 358.210 0.167 0.040 -0.243 8.241
1623567191.461 458.766 -2161.720 123.574 -0.599 1.803 358.024 0.167 0.040 -0.243 8.176
1623567191.661 458.799 -2161.712 123.621 -0.697 1.800 357.055 0.171 0.043 -0.248 8.123
1623567191.861 458.841 -2161.701 123.682 -0.867 1.780 355.932 0.174 0.047 -0.244 8.026
1623567192.061 458.885 -2161.691 123.743 -1.136 1.721 354.613 0.178 0.040 -0.244 7.969
1623567192.261 458.929 -2161.680 123.803 -1.426 1.690 353.237 0.175 0.053 -0.241 8.014
1623567192.461 458.929 -2161.680 123.803 -1.426 1.690 353.237 0.175 0.053 -0.241 8.078
1623567192.662 458.986 -2161.664 123.867 -1.770 1.634 351.730 0.177 0.052 -0.239 8.123
1623567192.861 459.015 -2161.655 123.908 -2.074 1.591 350.862 0.170 0.055 -0.242 8.053
1623567193.061 459.015 -2161.655 123.908 -2.074 1.591 350.862 0.170 0.055 -0.242 8.028
